"","package","version","pkg_ref","pkg_score","news_current","has_vignettes","has_bug_reports_url","bugs_status","license","export_help","downloads_1yr","has_website","has_maintainer","has_news","has_source_control","covr_coverage"
"1","ada","2.0-5",<pkg_ref>,1,0,0,0,0,0,0,0.359469811812231,0,1,0,0,0
"2","adaptDA",NA,<pkg_ref>,1,0,0,0,0,0,0,0.00735878024246917,0,0,0,0,0
"3","adaptTest","1.0",<pkg_ref>,1,0,0,0,0,0,0,0.0543437145378893,0,1,0,0,0
"4","adegenet","2.1.3",<pkg_ref>,1,0,0,0,0,0,0,0.402813940711368,1,1,0,1,0
"5","AER","1.2-9",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.702046345697748,0,1,1,0,0
"6","afex","0.27-2",<pkg_ref>,0.691666666666667,0,0,1,0.7,0,0,0.39812697113417,1,1,1,1,0
"7","AGSDest","2.3.2",<pkg_ref>,1,0,0,0,0,0,0,0.0577415950550279,0,1,0,0,0
"8","AIM","1.01",<pkg_ref>,1,0,0,0,0,0,0,0.0542840930584453,0,1,0,0,0
"9","ald","1.2",<pkg_ref>,1,0,0,0,0,0,0,0.0693634445961038,0,1,0,0,0
"10","Amelia","1.7.6",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.488442204200231,1,1,1,0,0
"11","anytime","0.3.7",<pkg_ref>,0.583333333333333,1,0,1,1,0,0,0.681467796394216,1,1,1,0,0
"12","arrayhelpers","1.1-0",<pkg_ref>,1,0,0,0,0,0,0,0.153221709137302,1,1,0,0,0
"13","arules","1.6-6",<pkg_ref>,0.588888888888889,1,0,1,0.933333333333333,0,0,0.785198455147289,1,1,1,1,0
"14","arulesViz","1.3-3",<pkg_ref>,0.602941176470588,1,0,1,0.764705882352941,0,0,0.564094144040731,1,1,1,1,0
"15","ash","1.0-15",<pkg_ref>,1,0,0,0,0,0,0,0.325120803376196,0,1,0,0,0
"16","attempt","0.3.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.192641193599259,1,1,1,1,0
"17","AUCRF","1.1",<pkg_ref>,1,0,0,0,0,0,0,0.0523842013494049,0,1,0,0,0
"18","aVirtualTwins","1.0.1",<pkg_ref>,0.770833333333333,0,0,1,0.75,0,0,0.0365160420079006,1,1,0,1,0
"19","BART","2.7",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0868413843484613,0,1,1,0,0
"20","base64url","1.4",<pkg_ref>,0.583333333333333,1,0,1,1,0,0,0.229132620024051,1,1,1,1,0
"21","batchtools","0.9.13",<pkg_ref>,0.627777777777778,1,0,1,0.466666666666667,0,0,0.23662179699229,1,1,1,1,0
"22","BayesFactor","0.9.12-4.2",<pkg_ref>,0.605555555555556,1,0,1,0.733333333333333,0,0,0.425496466803271,1,1,1,0,0
"23","BayesMallows","0.4.3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0429828311119902,1,1,1,1,0
"24","bayesmeta","2.5",<pkg_ref>,1,0,0,0,0,0,0,0.0766844353617551,1,1,0,0,0
"25","bayesplot","1.7.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.614117138601406,1,1,1,0,0
"26","bayesSurv","3.3",<pkg_ref>,1,0,0,0,0,0,0,0.0726200338802814,1,1,0,0,0
"27","bayestestR","0.7.0",<pkg_ref>,0.605555555555556,1,0,1,0.733333333333333,0,0,0.627913437782166,1,1,1,0,0
"28","BayesTree","0.3-1.4",<pkg_ref>,1,0,0,0,0,0,0,0.0752613927796409,1,1,0,0,0
"29","bbmle","1.0.23.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.472963002002741,1,1,1,1,0
"30","bclust",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0419987737584304,0,0,0,0,0
"31","bdsmatrix","1.3-4",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.726713234731468,0,1,1,0,0
"32","bezier","1.1.2",<pkg_ref>,1,0,0,0,0,0,0,0.0907658176439924,0,1,0,0,0
"33","bild","1.2-0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0720061371327464,0,1,1,0,0
"34","binda","1.0.3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.132496674570586,1,1,1,0,0
"35","binman","0.1.1",<pkg_ref>,0.597222222222222,1,0,1,0.833333333333333,0,0,0.234131198431501,1,1,1,1,0
"36","binMto","0.0-7",<pkg_ref>,1,0,0,0,0,0,0,0.0523482809597816,0,1,0,0,0
"37","binom","1.1-1",<pkg_ref>,1,0,0,0,0,0,0,0.285077664396391,0,1,0,0,0
"38","BlandAltmanLeh","0.3.1",<pkg_ref>,1,0,0,0,0,0,0,0.0828044172139267,0,1,0,0,0
"39","blme","1.0-4",<pkg_ref>,0.787878787878788,0,0,1,0.545454545454545,0,0,0.241819229486156,1,1,0,1,0
"40","blockcluster","4.4.3",<pkg_ref>,0.75,0,0,1,0,0,0,0.0601444871208466,1,1,1,0,0
"41","blogdown","0.19",<pkg_ref>,0.591666666666667,1,0,1,0.9,0,0,0.313004369292211,1,1,1,1,0
"42","BMA","3.18.12",<pkg_ref>,1,0,0,0,0,0,0,0.283978786678187,1,1,0,1,0
"43","bookdown","0.19",<pkg_ref>,0.711111111111111,0,0,1,0.466666666666667,0,0,0.684102123465526,1,1,1,1,0
"44","Boom","0.9.6",<pkg_ref>,1,0,0,0,0,0,0,0.628600716057819,0,1,0,0,0
"45","BoomSpikeSlab","1.2.3",<pkg_ref>,1,0,0,0,0,0,0,0.687957012958105,0,1,0,0,0
"46","brms","2.13.0",<pkg_ref>,0.594444444444444,1,0,1,0.866666666666667,0,0,0.519540296155361,1,1,1,1,0
"47","broom.mixed","0.2.6",<pkg_ref>,0.619444444444444,1,0,1,0.566666666666667,0,0,0.294340137462541,1,1,1,1,0
"48","broomExtra","4.0.3",<pkg_ref>,0.583333333333333,1,0,1,1,0,0,0.237494916632778,1,1,1,1,0
"49","bs4Dash","0.5.0",<pkg_ref>,0.630555555555556,1,0,1,0.433333333333333,0,0,0.218574993357887,1,1,1,1,0
"50","bsplus","0.1.1",<pkg_ref>,0.608333333333333,1,0,1,0.7,0,0,0.0912175261729352,1,1,1,1,0
"51","BVAR","1.0.0",<pkg_ref>,0.597222222222222,1,0,1,0.833333333333333,0,0,0.0524261050290905,1,1,1,1,0
"52","C50","0.1.3.1",<pkg_ref>,0.703703703703704,0,0,1,0.555555555555556,0,0,0.509033778476041,1,1,1,0,0
"53","ca","0.71.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.473179572011084,1,1,1,0,0
"54","caretEnsemble","2.0.1",<pkg_ref>,0.797222222222222,0,0,1,0.433333333333333,0,0,0.229492954997252,1,1,0,1,0
"55","cate","1.1",<pkg_ref>,1,0,0,0,0,0,0,0.0489655915751032,0,1,0,0,0
"56","cdata","1.1.6",<pkg_ref>,0.583333333333333,1,0,1,1,0,0,0.117278392740497,1,1,1,1,0
"57","CDM","7.5-15",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.246734594467015,1,1,1,1,0
"58","checkpoint","0.4.9",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.193053807172138,1,1,1,1,0
"59","cliapp","0.1.0",<pkg_ref>,0.619047619047619,1,0,1,0.571428571428571,0,0,0.121172707139593,1,1,1,1,0
"60","cloudml","0.6.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0736394851905833,0,1,1,0,0
"61","clusterlab",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0338786551590879,0,0,0,0,0
"62","CMplot","3.6.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.114072079095645,1,1,0,1,0
"63","cmprsk","2.2-10",<pkg_ref>,1,0,0,0,0,0,0,0.45517151200802,1,1,0,0,0
"64","colourpicker","1.0",<pkg_ref>,0.588888888888889,1,0,1,0.933333333333333,0,0,0.675015870058346,1,1,1,1,0
"65","CommonJavaJars","1.0-6",<pkg_ref>,1,0,0,0,0,0,0,0.0521686381558993,1,1,0,0,0
"66","compareGroups","4.4.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.16020491000196,1,1,1,0,0
"67","config","0.3",<pkg_ref>,0.708333333333333,0,0,1,0.5,0,0,0.859843604149751,1,1,1,1,0
"68","contfrac","1.1-12",<pkg_ref>,1,0,0,0,0,0,0,0.664981149606018,1,1,0,1,0
"69","corrcoverage","1.2.1",<pkg_ref>,0.75,0,0,1,0,0,0,0.0220622750743232,1,1,1,0,0
"70","corrplot","0.84",<pkg_ref>,0.75,0,0,1,0,0,0,0.903581807301171,1,1,1,1,0
"71","countrycode","1.2.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.422181304098275,1,1,1,1,0
"72","CoxBoost","1.4",<pkg_ref>,1,0,0,0,0,0,0,0.172724164175647,0,1,0,0,0
"73","coxme","2.2-16",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.372353423602859,0,1,1,0,0
"74","Cubist","0.2.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.80573722722269,1,1,1,0,0
"75","cyclocomp","1.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.567886475134747,1,1,1,1,0
"76","d3heatmap",NA,<pkg_ref>,1,0,0,0,0,0,0,0.244027819776232,0,0,0,0,0
"77","d3r","0.9.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.417004803880416,1,1,1,1,0
"78","DAAG","1.24",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.419246181543644,0,1,1,0,0
"79","DALEX","1.2.1",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.190554308409601,1,1,0,1,0
"80","dapr","0.0.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0550883492393461,1,1,1,1,0
"81","data.tree","0.7.11",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.7498453210235,1,1,1,1,0
"82","datadigest","1.0.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0327323376924863,1,1,1,1,0
"83","date","1.2-39",<pkg_ref>,1,0,0,0,0,0,0,0.301399529609017,0,1,0,0,0
"84","dcurver","0.9.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.191579491988553,1,1,1,1,0
"85","deepboost","0.1.6",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0522345150915857,1,1,0,1,0
"86","denpro","0.9.2",<pkg_ref>,1,0,0,0,0,0,0,0.0772978359558579,1,1,0,0,0
"87","DescTools","0.99.36",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.76045417887685,1,1,1,1,0
"88","diffr","0.1",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0572915357349355,0,1,0,0,0
"89","directlabels","2020.1.31",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.308271231461669,1,1,1,1,0
"90","dlm","1.1-5",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.170344804699167,0,1,1,0,0
"91","DMwR","0.4.1",<pkg_ref>,1,0,0,0,0,0,0,0.579353550536464,0,1,0,0,0
"92","doBy","4.6.6",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.555963411385098,1,1,1,0,0
"93","dockerfiler","0.1.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.111532310608304,1,1,1,1,0
"94","doMPI","0.2.2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.151790005824375,0,1,1,0,0
"95","DoseFinding","0.9-17",<pkg_ref>,1,0,0,0,0,0,0,0.114281327869433,0,1,0,0,0
"96","dparser","0.1.8",<pkg_ref>,1,0,0,0,0,0,0,0.0775872141289041,0,1,0,0,0
"97","dygraphs","1.1.1.6",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.763377828818056,1,1,1,1,0
"98","dynlm","0.3-6",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.408636275827811,0,1,1,0,0
"99","earth","5.1.2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.803830022638015,1,1,1,0,0
"100","easyPubMed","2.13",<pkg_ref>,1,0,0,0,0,0,0,0.0604741473802888,1,1,0,0,0
"101","Ecdat","0.3-7",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.370501710137021,1,1,1,0,0
"102","Ecfun","0.2-2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.314260635817538,1,1,1,0,0
"103","echarts4r","0.3.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.209432003246599,1,1,1,0,0
"104","edarf",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0321581582614979,0,0,0,0,0
"105","effects","4.1-4",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.744921384770786,1,1,1,0,0
"106","egg","0.4.5",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.344677690644182,0,1,1,0,0
"107","elasticnet","1.3",<pkg_ref>,1,0,0,0,0,0,0,0.356383389542517,1,1,0,0,0
"108","ElemStatLearn",NA,<pkg_ref>,1,0,0,0,0,0,0,0.229374200475733,0,0,0,0,0
"109","elliptic","1.4-0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.666699996667,1,1,0,1,0
"110","EMbC","2.0.3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0534247094013858,1,1,1,0,0
"111","emmeans","1.4.7",<pkg_ref>,0.75,0,0,1,0,0,0,0.773480621267149,1,1,1,1,0
"112","EMT","1.1",<pkg_ref>,1,0,0,0,0,0,0,0.373794554517446,0,1,0,0,0
"113","entropy","1.2.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.403519236504623,1,1,1,0,0
"114","epitools","0.5-10.1",<pkg_ref>,1,0,0,0,0,0,0,0.429859403328861,0,1,0,0,0
"115","eq5d","0.7.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0412272291466922,1,1,1,1,0
"116","esaBcv","1.2.1",<pkg_ref>,1,0,0,0,0,0,0,0.0502361746045816,0,1,0,0,0
"117","esquisse","0.3.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.32046443990414,1,1,1,1,0
"118","estimability","1.3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.795373252828624,0,1,1,0,0
"119","etm","1.1",<pkg_ref>,1,0,0,0,0,0,0,0.325821486518677,0,1,0,0,0
"120","evd","2.3-3",<pkg_ref>,1,0,0,0,0,0,0,0.34643655423923,0,1,0,0,0
"121","exact2x2","1.6.3.1",<pkg_ref>,1,0,0,0,0,0,0,0.110847658565501,0,1,0,0,0
"122","exactci","1.3-3",<pkg_ref>,1,0,0,0,0,0,0,0.116029913547726,0,1,0,0,0
"123","exactRankTests","0.8-31",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.559049192472088,0,1,1,0,0
"124","extraTrees","1.0.5",<pkg_ref>,1,0,0,0,0,0,0,0.191134837822535,1,1,0,1,0
"125","ez","4.4-0",<pkg_ref>,1,0,0,0,0,0,0,0.383167885252778,1,1,0,1,0
"126","EZtune","2.0.0",<pkg_ref>,1,0,0,0,0,0,0,0.0366521736338122,0,1,0,0,0
"127","fabricatr","0.10.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0783749907837499,1,1,1,1,0
"128","fastAdaboost","1.0.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.111079505049068,1,1,0,1,0
"129","fastGHQuad","1.0",<pkg_ref>,1,0,0,0,0,0,0,0.183646812957158,1,1,0,1,0
"130","fastrtext",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0388312187620146,0,0,0,0,0
"131","fda","5.1.4",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.492787437359248,1,1,1,0,0
"132","fdaMixed","0.6",<pkg_ref>,1,0,0,0,0,0,0,0.0458864986578803,0,1,0,0,0
"133","fdapace","0.5.4",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0667985591369753,1,1,1,1,0
"134","filelock","1.0.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.276602927346821,1,1,1,1,0
"135","finalfit","1.0.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.146335217086954,1,1,1,1,0
"136","FindIt","1.2.0",<pkg_ref>,1,0,0,0,0,0,0,0.0532753517082069,0,1,0,0,0
"137","fit.models","0.63",<pkg_ref>,1,0,0,0,0,0,0,0.399901583859753,0,1,0,0,0
"138","flexdashboard","0.5.1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.505283571456841,1,1,1,0,0
"139","flexsurv","1.1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.270161780805255,1,1,1,1,0
"140","flexsurvcure","1.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0489113204915226,1,1,1,1,0
"141","flextable","0.5.10",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.541362947018248,1,1,1,0,0
"142","fmsb","0.7.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.453567837731505,1,1,1,0,0
"143","forestFloor",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0505668116134668,0,0,0,0,0
"144","forestplot","1.9",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.291711131467858,1,1,1,0,0
"145","forge","0.2.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.736164464519397,0,1,1,0,0
"146","formattable","0.2.0.1",<pkg_ref>,0.75,0,0,1,0,0,0,0.588163263064834,1,1,1,1,0
"147","frailtypack","3.3.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.128347870553848,1,1,1,0,0
"148","fts","0.9.9.2",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.238737115625682,0,1,0,0,0
"149","functional","0.6",<pkg_ref>,1,0,0,0,0,0,0,0.433095863489484,0,1,0,0,0
"150","furrr","0.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.672111080022384,1,1,1,1,0
"151","future.apply","1.5.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.636251645961302,1,1,1,1,0
"152","future.batchtools","0.9.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.142582769343333,1,1,1,1,0
"153","fuzzyjoin","0.1.6",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.258757776866324,1,1,1,1,0
"154","GA","3.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.333007247987905,1,1,1,0,0
"155","GAMBoost","1.2-3",<pkg_ref>,1,0,0,0,0,0,0,0.13425909893687,0,1,0,0,0
"156","gameofthrones","1.0.2",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.204699694604683,1,1,0,1,0
"157","gamm4","0.2-6",<pkg_ref>,1,0,0,0,0,0,0,0.31120621567511,0,1,0,0,0
"158","gdtools","0.2.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.826280515275154,0,1,1,0,0
"159","gemtc","0.8-5",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0850143652744652,1,1,1,1,0
"160","geonames","0.999",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.170991328569297,0,1,0,0,0
"161","geoR","1.8-1",<pkg_ref>,1,0,0,0,0,0,0,0.354402757991418,1,1,0,0,0
"162","geosphere","1.5-10",<pkg_ref>,1,0,0,0,0,0,0,0.720411107507521,0,1,0,0,0
"163","getPass","0.2-2",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.413228183823875,1,1,0,1,0
"164","ggalluvial","0.11.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.211766746015481,1,1,1,0,0
"165","ggalt","0.4.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.229983418976289,1,1,1,1,0
"166","gganimate","1.0.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.50634186155193,1,1,1,1,0
"167","ggcorrplot","0.1.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.557435960983554,1,1,1,0,0
"168","ggedit","0.3.1",<pkg_ref>,0.75,0,0,1,0,0,0,0.073873985120242,1,1,1,1,0
"169","ggExtra","0.9",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.434519209382457,1,1,1,1,0
"170","ggformula","0.9.4",<pkg_ref>,0.75,0,0,1,0,0,0,0.548627828598941,1,1,1,1,0
"171","ggfortify","0.4.10",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.77570194077634,1,1,1,1,0
"172","gghighlight","0.3.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.166847183110326,1,1,1,1,0
"173","ggiraph","0.7.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.319592118155097,1,1,1,0,0
"174","ggiraphExtra","0.2.9",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.197062318669907,1,1,1,1,0
"175","ggmcmc","1.4.1",<pkg_ref>,0.75,0,0,1,0,0,0,0.145902610121623,1,1,1,1,0
"176","ggmuller","0.5.4",<pkg_ref>,1,0,0,0,0,0,0,0.0545821252993823,0,1,0,0,0
"177","ggparty","1.0.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0381100786825955,1,1,1,1,0
"178","ggPMX","1.1.1",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0412272291466922,1,1,0,1,0
"179","ggpubr","0.3.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.92885701683243,1,1,1,0,0
"180","ggraptR","1.2",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.113559001512859,0,1,0,0,0
"181","ggsci","2.9",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.894027533059877,1,1,1,1,0
"182","ggsignif","0.6.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.898597330676133,1,1,1,1,0
"183","ggstance","0.3.4",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.6086657065932,0,1,1,0,0
"184","ggstatsplot","0.5.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.229924121856807,1,1,1,1,0
"185","ggthemes","4.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.832852878217721,1,1,1,1,0
"186","gistr","0.5.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.237103230104924,1,1,1,1,0
"187","glinternet","1.0.10",<pkg_ref>,1,0,0,0,0,0,0,0.0755748383796676,1,1,0,0,0
"188","glm.predict","3.1-0",<pkg_ref>,1,0,0,0,0,0,0,0.0582680922395012,1,1,0,0,0
"189","glmpath","0.98",<pkg_ref>,1,0,0,0,0,0,0,0.0677497343086743,0,1,0,0,0
"190","gMCP","0.8-15",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0684444886070761,1,1,1,0,0
"191","gmp","0.6-0",<pkg_ref>,1,0,0,0,0,0,0,0.672491943301805,1,1,0,0,0
"192","gnm","1.1-1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.366805406637568,1,1,1,1,0
"193","GoFKernel","2.1-1",<pkg_ref>,1,0,0,0,0,0,0,0.0613853951567487,0,1,0,0,0
"194","golem","0.2.1",<pkg_ref>,0.75,0,0,1,0,0,0,0.138891121393389,1,1,1,1,0
"195","googleVis","0.6.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.616064869679619,1,1,1,1,0
"196","GPArotation","2014.11-1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.575498930257304,1,1,1,0,0
"197","gRain","1.3-5",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.198508156515327,1,1,1,0,0
"198","gRbase","1.8-6.6",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.224004138644594,1,1,1,0,0
"199","gridSVG","1.7-2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.369350430943872,0,1,1,0,0
"200","grImport","0.9-3",<pkg_ref>,1,0,0,0,0,0,0,0.131019140751726,1,1,0,0,0
"201","groupedstats","1.0.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.206554914334379,1,1,1,1,0
"202","grplasso","0.4-7",<pkg_ref>,1,0,0,0,0,0,0,0.103219442202493,0,1,0,0,0
"203","gsbDesign","1.0-1",<pkg_ref>,1,0,0,0,0,0,0,0.0505187332653927,0,1,0,0,0
"204","gscounts","0.1-3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0297165478608484,1,1,1,1,0
"205","gsDesign","3.1.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0806626583558571,0,1,1,0,0
"206","GSODR","2.1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0725225531599156,1,1,1,0,0
"207","gsubfn","0.7",<pkg_ref>,0.5,0,1,1,0,NA,1,0.724082620700058,1,1,0,1,0
"208","haplo.stats","1.7.9",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.166124647687664,1,1,1,0,0
"209","HardyWeinberg","1.6.3",<pkg_ref>,1,0,0,0,0,0,0,0.175941898410117,1,1,0,0,0
"210","harrypotter","2.1.1",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.211866143345786,1,1,0,1,0
"211","hash","2.2.6.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.905195717121717,0,1,1,0,0
"212","HDInterval","0.2.2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.234998316996297,0,1,1,0,0
"213","here","0.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.600268619487704,1,1,1,1,0
"214","HH","3.1-40",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.318686609466622,0,1,1,0,0
"215","highcharter","0.7.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.436651456255986,1,1,1,0,0
"216","highlight","0.5.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.608431769235789,1,1,1,1,0
"217","hoardr","0.5.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.157558942792636,1,1,1,1,0
"218","hrbrthemes","0.8.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.541239509676788,1,1,1,1,0
"219","HSAUR","1.3-9",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.230611407468199,0,1,1,0,0
"220","hunspell","3.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.764393218294395,1,1,1,1,0
"221","huxtable","5.0.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.27082523139146,1,1,1,0,0
"222","hypergeo","1.2-13",<pkg_ref>,1,0,0,0,0,0,0,0.665333952093671,0,1,0,0,0
"223","iBreakDown","1.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.110114439283108,1,1,1,1,0
"224","icensmis","1.3.1",<pkg_ref>,1,0,0,0,0,0,0,0.0452245313643741,0,1,0,0,0
"225","icRSF","1.2",<pkg_ref>,1,0,0,0,0,0,0,0.0381100786825955,0,1,0,0,0
"226","ICS","1.3-1",<pkg_ref>,1,0,0,0,0,0,0,0.127237182023413,0,1,0,0,0
"227","ICSNP","1.1-1",<pkg_ref>,1,0,0,0,0,0,0,0.128023578242444,0,1,0,0,0
"228","ICtest","0.3-2",<pkg_ref>,1,0,0,0,0,0,0,0.0427568602425016,0,1,0,0,0
"229","ingredients","1.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.118352376921992,1,1,1,1,0
"230","inline","0.3.15",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.791572584847327,0,1,1,0,0
"231","insight","0.8.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.725675660847333,1,1,1,0,0
"232","inTrees","1.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0699404761904762,0,1,1,0,0
"233","isdparser","0.4.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.144158022662696,1,1,1,1,0
